leg_black,treat_out,responded,totalpop,medianhhincom,black_medianhh,white_medianhh,blackpercent,statessquireindex,nonblacknonwhite,urbanpercent,leg_senator,leg_democrat,south
0,1,0,17.6811,3.9666,1.8837,2.4155,.035557743,.23199999,0,.99944216,0,1,0
0,0,0,17.6811,3.9666,1.8837,2.4155,.035557743,.23199999,0,.99944216,0,1,0
0,0,0,17.6811,3.9666,1.8837,2.4155,.035557743,.23199999,0,.99944216,1,1,0
0,1,0,18.0787,3.9032,1.4359,1.9974,.033298854,.23199999,0,.99998474,0,0,0
0,1,0,18.0787,3.9032,1.4359,1.9974,.033298854,.23199999,0,.99998474,0,0,0
0,0,0,18.0787,3.9032,1.4359,1.9974,.033298854,.23199999,0,.99998474,1,0,0
0,1,1,17.818,4.2673,2.0404,2.3034,.015080256,.23199999,0,.99121839,0,0,0
0,0,0,17.818,4.2673,2.0404,2.3034,.015080256,.23199999,0,.99121839,0,0,0
0,0,0,17.818,4.2673,2.0404,2.3034,.015080256,.23199999,0,.99121839,1,0,0
0,1,0,17.9418,6.6964,2.7791,3.2433,.038022943,.23199999,0,.99578631,0,0,0
0,1,0,17.9418,6.6964,2.7791,3.2433,.038022943,.23199999,0,.99578631,0,1,0
0,0,0,17.9418,6.6964,2.7791,3.2433,.038022943,.23199999,0,.99578631,1,0,0
0,0,0,18.0178,5.1622,2.1482,2.6308,.032295842,.23199999,0,.9843474,0,0,0
0,1,0,18.0178,5.1622,2.1482,2.6308,.032295842,.23199999,0,.9843474,0,0,0
0,1,0,18.0178,5.1622,2.1482,2.6308,.032295842,.23199999,0,.9843474,1,0,0
0,1,0,17.9108,5.8154,2.4708,2.4606,.022338478,.23199999,0,.92585313,0,0,0
0,0,0,17.9108,5.8154,2.4708,2.4606,.022338478,.23199999,0,.92585313,0,0,0
0,1,0,17.9108,5.8154,2.4708,2.4606,.022338478,.23199999,0,.92585313,1,0,0
0,0,1,17.8005,3.3295,.8236,1.8398,.029426141,.23199999,0,.69389558,0,0,0
0,0,0,17.8005,3.3295,.8236,1.8398,.029426141,.23199999,0,.69389558,0,1,0
0,1,1,17.8005,3.3295,.8236,1.8398,.029426141,.23199999,1,.69389558,1,1,0
0,1,1,17.7229,3.1855,1.0818,2.1392,.02062868,.23199999,0,.84228224,0,1,0
0,0,1,17.7229,3.1855,1.0818,2.1392,.02062868,.23199999,0,.84228224,0,0,0
0,1,1,17.7229,3.1855,1.0818,2.1392,.02062868,.23199999,1,.84228224,1,1,0
0,1,0,17.29,3.0994,1.4686,1.9156,.012012724,.23199999,0,.51468825,0,0,0
0,1,0,17.29,3.0994,1.4686,1.9156,.012012724,.23199999,0,.51468825,0,1,0
0,1,0,17.29,3.0994,1.4686,1.9156,.012012724,.23199999,1,.51468825,1,1,0
0,0,1,17.3856,4.8792,2.3016,2.8601,.015386297,.23199999,0,.95281595,0,0,0
0,0,1,17.3856,4.8792,2.3016,2.8601,.015386297,.23199999,0,.95281595,0,1,0
0,1,0,17.3856,4.8792,2.3016,2.8601,.015386297,.23199999,0,.95281595,1,0,0
0,1,1,17.7633,3.1051,1.2006,1.9642,.031368043,.23199999,0,.89360774,0,1,0
0,1,0,17.7633,3.1051,1.2006,1.9642,.031368043,.23199999,1,.89360774,0,1,0
0,0,1,17.5628,2.9731,1.2642,1.7557,.054968458,.23199999,0,.98446351,0,1,0
0,1,0,17.5628,2.9731,1.2642,1.7557,.054968458,.23199999,0,.98446351,0,1,0
0,1,1,17.5628,2.9731,1.2642,1.7557,.054968458,.23199999,1,.98446351,1,1,0
0,0,0,17.524,5.0853,1.8826,3.0005,.041628622,.23199999,0,.83832932,0,0,0
0,1,0,17.524,5.0853,1.8826,3.0005,.041628622,.23199999,0,.83832932,0,0,0
0,1,0,44.1204,3.6139,1.3879,2.1874,.013993527,.62599999,0,.57799917,0,1,0
0,0,0,44.0207,3.436,1.5177,1.9321,.011794451,.62599999,0,.5842585,0,0,0
0,0,0,88.6906,4.4627,1.8542,2.6002,.048489917,.62599999,0,.75850326,1,1,0
0,1,0,44.0209,3.5926,1.1601,2.0312,.021696514,.62599999,0,.62698752,0,0,0
0,1,0,44.1195,5.1106,2.0012,2.5623,.026101837,.62599999,0,.75574738,0,0,0
0,0,0,88.1707,3.5621,1.4984,2.0215,.01471464,.62599999,0,.66479272,1,0,0
0,1,0,44.4637,4.6403,1.4489,2.7434,.054837991,.62599999,0,.99190718,0,0,0
0,0,0,90.5166,4.518,1.6569,2.4201,.083265394,.62599999,0,.95519674,1,1,0
0,0,1,44.0438,6.3594,1.6988,4.2355,.025170397,.62599999,0,.90274543,0,1,0
0,0,1,90.56570000000001,3.8762,1.4556,2.3105,.12565243,.62599999,0,.9958185,1,1,0
0,0,0,44.5619,5.1221,1.8447,2.9771,.082177833,.62599999,0,.91201609,0,1,0
0,1,1,89.3492,6.7051,2.3684,3.8615,.066540048,.62599999,0,.97813249,1,1,0
0,1,0,45.0964,5.0331,1.9015,2.5539,.080651671,.62599999,0,.9691419,0,1,0
0,1,0,89.13209999999999,6.6874,2.6713,4.5697,.032432761,.62599999,1,.99366796,1,1,0
0,1,0,45.4101,3.5945,1.3951,2.5252,.16219079,.62599999,0,.99995148,0,1,0
0,0,0,89.44889999999999,4.744,1.7434,3.9674,.23397717,.62599999,0,.99688566,1,1,0
0,0,1,44.7843,5.1129,1.9136,2.6927,.069836974,.62599999,0,.88804609,0,1,0
0,0,1,90.111,6.6534,2.4355,3.3859,.063148782,.62599999,0,.99312854,1,1,0
0,0,0,45.1984,5.7946,2.1569,2.8824,.08927086,.62599999,0,.98567563,0,1,0
0,1,0,88.6546,7.2604,2.3647,4.4902,.03268189,.62599999,0,.97116297,1,1,0
0,1,0,44.3887,6.1332,2.1383,4.2556,.050231252,.62599999,1,1,0,1,0
0,0,0,89.6104,3.8363,1.3022,2.1137,.029478721,.62599999,0,.89781356,1,0,0
0,1,0,89.1688,6.5019,2.5829,3.9807,.032534923,.62599999,0,.99221605,1,1,0
0,1,0,44.687,5.455,1.8798,4.4154,.15540537,.62599999,0,.99414325,0,1,0
0,0,0,88.6718,4.259,1.4423,2.393,.030398617,.62599999,0,.71983343,1,0,0
0,1,0,44.272,7.5152,2.7828,3.9831,.023674106,.62599999,0,.91744554,0,1,0
1,1,1,44.7733,4.1346,1.6964,4.2297,.28990716,.62599999,0,.999982,0,1,0
0,1,0,88.8104,2.7169,1.1628,1.8525,.063776314,.62599999,1,.87595403,1,1,0
0,0,1,45.1107,3.6621,1.3894,2.1191,.061901055,.62599999,0,.88440263,0,1,0
0,1,0,88.8381,4.9602,1.4966,2.4738,.077194355,.62599999,0,.89832807,1,0,0
0,0,1,45.1257,5.6252,2.1816,3.1618,.12635151,.62599999,1,.99486077,0,1,0
0,1,1,44.7749,7.0874,3.2736,4.4409,.025793469,.62599999,0,.98305249,0,1,0
0,1,1,88.0153,6.0483,2.1449,3.3093,.018891035,.62599999,0,.95382726,1,0,0
0,1,0,45.0002,7.5761,2.6897,3.5796,.043393139,.62599999,1,.98939294,0,1,0
0,0,0,89.6865,3.7907,1.6698,2.4101,.046701565,.62599999,1,.99946803,1,1,0
0,1,0,44.0196,8.817299999999999,2.2787,5.976,.035958983,.62599999,0,.98192906,0,1,0
0,1,0,90.3096,4.5476,2.2097,3.3503,.057932928,.62599999,0,.99542499,1,1,0
0,1,0,44.3013,7.5537,2.9687,4.4425,.025168562,.62599999,0,.99949145,0,1,0
0,0,0,44.6935,6.0411,2.4241,3.664,.037969727,.62599999,1,.99984032,0,1,0
0,1,0,88.4205,5.8405,2.9364,5.1053,.032565977,.62599999,0,.98089635,1,1,0
0,0,1,44.5427,7.2616,2.5299,4.089,.03090742,.62599999,0,.99868399,0,1,0
0,0,0,88.6935,4.1046,1.7565,2.3794,.024739129,.62599999,1,.99974734,1,1,0
0,1,0,44.4003,4.1388,1.5547,2.1929,.027686751,.62599999,0,.5999676,0,0,0
1,1,0,88.6528,3.6944,1.536,3.8629,.3105903,.62599999,0,1,1,1,0
0,1,0,44.9022,3.8988,1.2979,2.1053,.040169522,.62599999,0,.86198592,0,0,0
0,1,0,44.4531,5.6889,2.1849,3.5044,.032105748,.62599999,0,.82761461,0,1,0
0,0,1,89.0779,4.2322,1.5402,2.9633,.099459022,.62599999,0,.99947512,1,1,0
0,1,1,44.5975,5.0368,1.7936,2.8883,.020081842,.62599999,1,.89119059,0,1,0
0,1,0,89.2499,5.1441,2.2038,4.0798,.067914926,.62599999,1,1,1,1,0
0,0,0,44.4271,4.1395,1.4512,2.5503,.040635109,.62599999,0,.87904412,0,0,0
0,0,1,88.4002,6.1529,2.239,3.1171,.034601733,.62599999,0,.98984683,1,0,0
0,1,0,44.2777,2.8683,1.3996,1.9545,.064766236,.62599999,0,.82327455,0,0,0
0,0,0,88.8973,4.0547,1.5291,2.4032,.018795846,.62599999,1,1,1,1,0
0,1,0,89.0204,4.6541,1.7604,2.5078,.066269077,.62599999,0,.96297151,1,0,0
0,1,0,44.1341,4.0225,1.4064,2.1706,.049791433,.62599999,0,.84215808,0,0,0
0,1,1,89.3583,3.7539,1.3703,1.983,.11635853,.62599999,1,.99606735,1,1,0
0,1,0,88.13939999999999,6.6983,2.6886,3.692,.018841743,.62599999,0,.99307966,1,0,0
0,0,0,44.4796,3.5245,1.2532,2.0162,.035704009,.62599999,0,.73063391,0,0,0
0,1,0,88.9308,4.2107,1.5904,2.2869,.019746814,.62599999,1,1,1,1,0
0,0,1,44.1954,5.0514,1.8004,3.311,.019067595,.62599999,1,.96426302,0,1,0
0,1,0,88.1499,6.3493,2.5569,3.9434,.014360765,.62599999,0,.99887711,1,0,0
0,1,0,44.6447,4.2235,1.3013,2.085,.12026735,.62599999,0,.87524205,0,0,0
0,1,0,88.52,5.4579,1.9624,2.7343,.03297108,.62599999,0,.87597817,1,0,0
0,1,0,43.8877,6.5864,2.4348,3.3802,.020351944,.62599999,0,.91736829,0,0,0
0,0,0,44.23,6.5314,2.4007,3.0642,.029545557,.62599999,0,.9649927,0,0,0
0,0,0,88.49979999999999,5.3406,1.8457,3.2661,.033276912,.62599999,0,.97235072,1,0,0
0,1,0,44.673,3.6617,1.4666,2.0864,.039148927,.62599999,1,1,0,1,0
0,1,1,89.2687,4.3346,1.6553,3.2189,.093384355,.62599999,0,.99927497,1,1,0
0,0,0,88.8918,3.5534,1.4509,2.4349,.056875888,.62599999,1,.91376042,1,1,0
0,1,0,44.1968,6.2133,2.7278,5.013,.032088295,.62599999,0,.96195447,0,1,0
0,1,1,44.2489,5.0885,3.4678,5.5019,.038776103,.62599999,0,.99570161,0,1,0
0,1,0,44.6007,5.0846,2.0596,3.928,.095204785,.62599999,0,.99982995,0,1,0
0,0,0,44.8975,2.6378,1.5376,2.1937,.023725152,.62599999,1,1,0,1,0
0,0,0,44.057,3.9208,1.4556,3.2793,.0090087838,.62599999,1,1,0,1,0
0,0,0,44.4051,3.5477,1.4599,2.1008,.053615462,.62599999,1,1,0,1,0
1,0,1,44.1573,2.7996,1.2179,1.9422,.27852699,.62599999,0,1,0,1,0
0,0,0,44.4524,6.0067,2.6867,4.3729,.031390879,.62599999,1,1,0,1,0
0,1,1,44.6251,4.8059,1.7894,3.8799,.087437347,.62599999,0,.99914956,0,1,0
0,1,0,44.7893,4.0224,1.7534,2.5752,.14857343,.62599999,0,1,0,1,0
0,1,0,44.534,4.8524,1.8496,2.299,.039338484,.62599999,1,1,0,1,0
0,0,0,44.5254,4.7531,1.7916,2.3837,.037340485,.62599999,1,.99949855,0,1,0
0,1,0,44.4231,4.4054,2.2196,2.7133,.011721378,.62599999,1,1,0,1,0
0,0,0,44.3196,5.1792,1.7639,2.6477,.048906133,.62599999,0,.95261949,0,0,0
0,0,0,44.1525,7.1078,2.8482,3.4443,.029887324,.62599999,0,.98905444,0,0,0
0,0,1,44.5594,4.2898,1.627,2.2387,.078856535,.62599999,1,.99545181,0,1,0
1,0,0,44.683,3.5465,1.2736,1.7981,.1351185,.62599999,0,.99482679,0,1,0
0,0,1,44.3805,4.6361,1.4823,2.9629,.085474469,.62599999,0,.88744295,0,0,0
0,1,0,44.2288,3.4449,1.3521,1.9611,.063854322,.62599999,0,.87395775,0,0,0
0,0,1,44.3197,5.0643,1.8622,2.4312,.039106764,.62599999,0,.84698033,0,0,0
0,0,1,44.2418,5.8002,2.1293,3.266,.020473849,.62599999,0,1,0,0,0
0,0,0,44.2312,5.0451,2.0728,2.8289,.014354121,.62599999,1,1,0,0,0
0,0,0,44.3532,4.228,1.7373,2.6226,.014461189,.62599999,1,1,0,1,0
0,0,0,44.0746,6.8742,2.6166,4.5521,.017057445,.62599999,0,.99826932,0,0,0
0,1,0,44.1813,7.1341,2.2347,3.4506,.033337634,.62599999,0,.9802925,0,0,0
0,0,0,44.2701,5.6779,1.8568,3.4445,.042026106,.62599999,0,.99355733,0,0,0
0,1,0,44.0787,5.3346,1.8514,3.4794,.021436658,.62599999,0,.973427,0,0,0
0,0,1,44.2531,6.6701,2.6488,3.7894,.02440507,.62599999,0,.96970558,0,0,0
0,0,1,44.5482,3.9803,1.595,2.9987,.065073334,.62599999,1,1,0,1,0
0,0,0,44.304,4.8494,1.6163,2.5417,.034545414,.62599999,0,.90273798,0,0,0
0,0,0,44.9888,4.6695,1.6867,2.6859,.13098815,.62599999,0,.99409032,0,1,0
0,0,0,44.7015,3.362,1.424,2.4102,.076740153,.62599999,1,.99713951,0,1,0
0,1,0,43.953,3.4165,1.278,2.6215,.034807634,.62599999,1,.81756091,0,1,0
0,1,0,6.7892,4.5289,1.6345,2.685,.017734049,.20200001,0,1,0,1,0
0,0,1,12.4181,3.6066,.9314,1.9164,.01014648,.20200001,0,.3783637,1,0,0
0,0,1,6.7578,3.1295,1.3139,2.5552,.026413923,.20200001,0,1,0,1,0
0,1,0,12.9237,3.2017,1.4774,1.8356,.028304588,.20200001,0,.49556005,1,0,0
0,1,1,6.9415,4.5881,2.0535,3.6536,.018727941,.20200001,0,1,0,1,0
0,1,1,6.9384,3.5826,1.2653,2.4255,.017713018,.20200001,0,1,0,1,0
0,1,0,12.3142,6.7424,3.4957,3.2847,.0073248772,.20200001,0,.42452422,1,0,0
0,0,0,6.802,2.8976,1.8458,3.1118,.051470157,.20200001,0,1,0,1,0
0,1,0,12.2864,3.4302,1.5313,2.2873,.0064217355,.20200001,0,.32239425,1,1,0
0,1,0,6.9642,4.6158,2.0427,4.8346,.066683896,.20200001,0,1,0,1,0
1,1,0,7.0254,4.6092,1.7306,3.2272,.35086972,.20200001,0,.99962401,0,1,0
0,0,1,12.3316,3.5841,.9935,1.9725,.0058305492,.20200001,0,.85410762,1,0,0
0,0,1,6.8982,3.4313,1.4816,3.4855,.31600997,.20200001,0,1,0,1,0
0,1,1,12.3622,5.2062,1.2827,2.8354,.0034378991,.20200001,0,.57867551,1,0,0
0,0,1,6.7809,4.3476,2.0495,3.32,.079635449,.20200001,0,1,0,1,0
0,1,1,12.9308,5.8274,2.1316,2.5578,.036764935,.20200001,0,.9537484,1,0,0
0,0,0,6.8723,4.4896,1.3937,2.964,.016428269,.20200001,0,.96244097,0,1,0
0,0,1,12.9151,4.7215,1.7933,2.1752,.059070393,.20200001,0,.81435096,1,0,0
0,0,0,6.876,5.7883,2.8034,3.165,.0069662589,.20200001,0,.98101842,0,1,0
0,1,0,12.7679,3.2748,1.4176,1.993,.11611934,.20200001,0,.99736631,1,1,0
0,0,1,6.9083,5.5835,2.7443,2.9957,.0093655456,.20200001,0,.97767329,0,1,0
0,1,1,12.7263,4.9509,1.6891,2.633,.079229631,.20200001,0,.93761522,1,0,0
0,0,1,6.878,5.6076,2.5647,3.2774,.0076475721,.20200001,0,.44014966,0,1,0
0,0,0,12.9452,3.9726,1.7193,2.1619,.006983283,.20200001,0,.82032728,1,0,0
0,0,0,6.6623,6.1234,2.4799,2.7314,.038154993,.20200001,0,.99987924,0,0,0
0,1,0,6.9213,5.0191,1.7567,2.2108,.071041569,.20200001,0,.94825244,0,0,0
0,1,0,12.843,5.1498,1.5208,2.6002,.0048742509,.20200001,0,.68625808,1,0,0
0,0,1,6.7912,3.8976,1.7837,2.1549,.052317705,.20200001,0,1,0,0,0
0,0,0,12.1874,6.6609,2.2,3.6911,.0056697899,.20200001,0,.38324252,1,1,0
0,0,0,6.964,3.6557,1.4525,1.6788,.18398909,.20200001,1,.99968457,0,1,0
0,0,1,12.511,5.6315,2.7267,2.9276,.0082727196,.20200001,0,.97721297,1,1,0
0,0,0,7.0735,3.1525,1.1969,2.0955,.062189866,.20200001,0,.99563265,0,1,0
0,1,1,12.2745,5.0584,1.8807,3.1885,.01336918,.20200001,0,.9526909,1,1,0
0,1,0,6.901,4.6664,1.8033,1.825,.085060142,.20200001,0,.69546562,0,0,0
0,1,1,12.4848,6.0113,1.7898,2.6342,.0092031909,.20200001,0,.99924189,1,1,0
0,1,1,6.6692,7.9238,2.0222,2.958,.022161579,.20200001,0,.61163664,0,0,0
0,1,0,12.3397,4.4065,2.3536,2.6293,.011669652,.20200001,0,.99908948,1,1,0
0,1,1,6.6483,5.2274,2.1874,3.1526,.030669494,.20200001,0,.87252623,0,0,0
0,0,0,12.3875,4.9297,2.6426,2.7959,.016460141,.20200001,0,.99843109,1,1,0
0,0,0,6.6244,6.4564,3.7859,3.1626,.01388805,.20200001,0,.99906111,0,0,0
0,0,0,12.242,7.3928,3.5003,3.219,.007825519,.20200001,0,.83130836,1,0,0
0,0,1,6.6813,4.5959,2.6085,2.7794,.015910078,.20200001,0,.99179268,0,1,0
0,1,0,12.89,5.8691,3.2989,2.8175,.0087509695,.20200001,0,.781528,1,0,0
0,0,1,6.9058,3.9797,1.6545,2.4566,.011497582,.20200001,0,1,0,1,0
0,1,1,13.0304,4.7769,1.9971,2.2674,.017044757,.20200001,0,.99304938,1,1,0
0,0,1,6.6101,8.3019,3.3699,4.1953,.0049772318,.20200001,0,.44446123,0,0,0
0,0,0,13.1004,4.3385,1.3463,2.1403,.061311103,.20200001,0,.89221597,1,1,0
0,0,1,6.6729,4.9102,1.7252,2.6406,.01266316,.20200001,0,.99722242,0,1,0
0,0,1,12.2478,5.1256,2.1782,3.2981,.013610607,.20200001,0,1,1,1,0
0,0,1,6.8399,5.6224,1.4188,2.6105,.0079825725,.20200001,0,1,0,1,0
0,0,1,6.6155,7.3705,3.7075,3.1258,.007573124,.20200001,0,.9930914,0,0,0
0,0,0,12.489,5.3836,2.1964,2.7968,.090255424,.20200001,1,1,1,1,0
0,0,1,6.7849,6.1172,1.901,2.6426,.010906572,.20200001,0,.99856412,0,1,0
0,0,1,12.7305,4.1651,1.685,2.3831,.17695299,.20200001,0,1,1,1,0
0,0,1,7.0698,4.0403,1.3345,2.1208,.10003112,.20200001,0,.89931595,0,0,0
0,1,0,6.7354,6.1618,2.3605,2.5708,.013911572,.20200001,0,.95791036,0,1,0
0,1,0,12.8323,3.612,1.8664,2.7658,.027142443,.20200001,0,.99649352,1,1,0
0,1,0,6.8769,4.1601,1.2502,1.9471,.017842341,.20200001,1,.96466601,0,1,0
0,0,0,12.9464,4.7159,1.9545,3.7575,.024346536,.20200001,0,1,1,1,0
0,1,0,6.8544,6.6692,3.7188,3.0613,.012473738,.20200001,0,.98333138,0,1,0
0,1,0,13.1719,3.7265,1.5926,3.0511,.34995711,.20200001,0,.99981397,1,1,0
0,1,0,6.8799,4.4918,1.9448,2.3756,.017529326,.20200001,0,1,0,1,0
0,0,0,13.1776,3.3658,1.7951,2.3153,.018994354,.20200001,1,1,1,1,0
0,0,1,6.9803,4.3049,1.8527,2.4137,.012907755,.20200001,0,.9918133,0,1,0
0,1,1,13.0359,4.3031,1.9412,3.5605,.080562137,.20200001,0,1,1,1,0
0,1,0,6.9718,5.2175,2.1687,2.464,.1369087,.20200001,0,.99645585,0,1,0
0,1,0,6.75,7.25,2.7042,3.517,.010992592,.20200001,0,1,0,0,0
0,1,1,6.905,5.4821,2.7551,3.7738,.013642287,.20200001,1,.99996573,0,1,0
0,0,0,6.8911,8.111599999999999,3.243,3.6076,.051559258,.20200001,0,.97722137,0,0,0
0,1,0,6.9454,6.1015,2.1754,2.4955,.048377343,.20200001,0,.58620256,0,0,0
0,0,0,6.8554,4.6949,1.8951,3.003,.12251656,.20200001,0,1,0,1,0
0,1,1,6.98,3.7378,1.5336,2.2968,.18409742,.20200001,0,1,0,1,0
0,1,0,6.6588,8.0884,2.7999,3.3297,.012554815,.20200001,0,.81988794,0,0,0
0,1,0,6.7244,7.0382,4.0524,3.4515,.0067069177,.20200001,0,.54990232,0,0,0
0,0,0,6.6314,4.2457,1.7327,2.1324,.041725732,.20200001,0,.7687394,0,1,0
0,1,0,6.6972,5.2783,2.2278,2.6003,.0040912619,.20200001,0,.66069955,0,0,0
0,0,1,6.5799,5.533,1.7459,2.8233,.0043009771,.20200001,0,.48381823,0,0,0
0,0,0,7.0089,3.1395,1.5695,1.7711,.0098731611,.20200001,0,.9917528,0,1,0
0,1,1,6.6016,4.9606,1.1574,2.3638,.0050139362,.20200001,0,.92378443,0,0,0
0,1,0,6.8111,3.6168,1.6247,1.9933,.0055497643,.20200001,0,.67841202,0,0,0
0,0,1,6.7707,3.4685,1.038,1.9225,.0066758241,.20200001,0,.89930707,0,0,0
0,1,0,6.7029,5.704,1.1844,3.4279,.0046696211,.20200001,0,.60695523,0,1,0
0,0,1,6.8679,4.5584,.8387,2.3587,.0042662239,.20200001,0,.38718405,0,0,0
0,0,0,6.8694,3.6349,.9265,2.0866,.002751332,.20200001,0,.21461682,0,0,0
0,0,1,6.937,3.7675,1.6502,2.2294,.0044111288,.20200001,0,.36272198,0,0,0
0,0,0,6.6388,3.8205,1.4816,2.076,.011011026,.20200001,0,.34979358,0,0,0
0,1,0,6.7266,5.0262,1.6029,2.9526,.0039544492,.20200001,0,.48791367,0,1,0
0,1,0,6.8751,3.3606,.8066,1.7923,.014210702,.20200001,0,.35701382,0,0,0
0,1,0,6.9775,2.8673,.9651,1.7544,.0099892514,.20200001,0,.52576363,0,1,0
0,1,1,6.6542,3.8424,1.0542,1.9382,.0087162992,.20200001,0,.36235058,0,0,0
1,0,0,2.3048,7.0518,2.4687,3.3745,.025468588,.19,0,.77120268,0,1,0
1,0,0,9.2035,3.5724,1.6355,3.044,.54809582,.19,0,.98868263,1,1,0
0,1,0,9.6371,5.1663,1.7798,2.8089,.11453653,.19,0,.90541023,1,1,0
0,1,0,9.907500000000001,5.9528,1.7249,3.3649,.055140041,.19,0,.92556727,1,1,0
0,1,1,9.819000000000001,6.5797,2.3217,3.8116,.044780526,.19,0,.95060807,1,1,0
0,0,1,9.531599999999999,3.933,1.5425,2.4375,.080741949,.19,0,.9785257,1,1,0
0,1,1,9.756,5.7834,1.1456,2.6274,.053515781,.19,0,.8679024,1,0,0
0,1,0,2.2721,6.7866,2.2902,2.9425,.01025483,.19,0,.51312649,0,1,0
0,0,1,9.362299999999999,6.2844,2.4314,3.4426,.01429136,.19,0,.74159521,1,0,0
0,1,0,9.875500000000001,5.4381,2.1171,2.8773,.060250115,.19,0,.99334055,1,1,0
0,1,1,2.3038,3.7761,1.7014,2.5893,.18456464,.19,0,1,0,1,0
1,0,0,9.605,3.1615,1.4329,2.239,.44317544,.19,0,1,1,1,0
0,1,0,2.3277,4.1212,1.6979,2.4696,.22184987,.19,0,.97913772,0,1,0
0,1,1,9.4618,3.8178,1.5326,2.6542,.14555369,.19,0,.98981786,1,1,0
0,0,0,2.3794,5.2537,1.8237,2.8751,.06846264,.19,0,1,0,1,0
0,0,0,9.550000000000001,6.9277,2.895,3.4698,.011560209,.19,0,.81314516,1,1,0
0,0,1,2.4018,4.0261,1.4697,2.4651,.12165876,.19,0,1,0,1,0
0,0,0,9.9444,5.0052,1.6985,2.7676,.056996904,.19,0,.95342863,1,1,0
0,0,1,9.274900000000001,5.94,2.2021,2.9189,.028205156,.19,0,.99601561,1,1,0
0,0,1,9.731999999999999,3.6975,1.3542,2.2524,.1378956,.19,0,.996719,1,1,0
0,1,0,2.3492,8.2996,2.5438,4.0214,.013621658,.19,0,.91097379,0,1,0
0,1,1,10.0551,5.2026,1.6194,2.5993,.065707952,.19,0,.96876371,1,0,0
0,1,0,9.3985,5.1382,1.8674,2.6769,.10212268,.19,0,.93410736,1,1,0
0,0,1,10.0983,4.8808,1.9101,2.4674,.036867592,.19,0,.69955325,1,1,0
0,1,0,2.2099,8.037699999999999,3.4883,5.3715,.018145617,.19,0,.94083786,0,1,0
0,1,0,9.5267,5.2043,1.6475,2.505,.048600249,.19,0,.61346674,1,1,0
0,1,1,9.4701,5.1769,1.8686,2.8299,.074898891,.19,0,.82622111,1,1,0
0,1,1,2.204,6.6315,2.8005,3.689,.016333938,.19,0,.98125893,0,1,0
0,0,1,9.416600000000001,6.377,2.3264,3.0312,.024828494,.19,0,.98906636,1,0,0
0,0,0,2.388,4.7049,1.9476,2.3133,.048994973,.19,0,1,0,1,0
0,1,0,10.0975,5.4266,1.7116,3.022,.11993068,.19,0,.99495244,1,1,0
0,1,0,2.2758,6.3188,2.3981,3.595,.0082168914,.19,0,.74986529,0,0,0
1,1,1,9.879799999999999,2.9997,1.4579,1.8479,.35936964,.19,0,1,1,1,0
0,0,1,2.4186,4.0873,1.4753,2.4994,.094765566,.19,0,1,0,1,0
0,1,1,10.1596,6.028,1.743,3.0471,.053348556,.19,0,.92469817,1,0,0
0,1,0,2.4574,2.3832,1.4043,2.0299,.12741108,.19,0,1,0,1,0
0,1,1,9.9023,6.4514,2.0172,4.6236,.13171688,.19,0,.99981707,1,1,0
0,1,0,2.4231,4.0644,1.818,2.2087,.066939048,.19,0,1,0,1,0
0,1,1,9.915100000000001,10.6846,3.5996,6.0804,.010589909,.19,0,.90107232,1,0,0
0,1,0,2.3745,5.7268,3.5125,2.663,.018614445,.19,0,1,0,1,0
0,1,0,2.3551,5.5497,2.1187,2.9354,.020593606,.19,0,1,0,1,0
0,0,1,9.917999999999999,9.132999999999999,2.3781,4.6429,.013036903,.19,0,.8819977,1,0,0
0,1,0,2.3768,5.7385,2.8427,3.1171,.035005048,.19,0,1,0,1,0
0,1,1,9.3477,4.2698,1.0665,2.0558,.031462286,.19,0,.63527131,1,1,0
0,0,0,2.1969,6.5356,3.324,2.8947,.00728299,.19,0,.90614694,0,1,0
0,1,1,9.9534,6.0565,2.2582,3.1564,.01262885,.19,0,.4838337,1,0,0
0,0,0,2.3068,8.2035,1.9509,4.435,.016169585,.19,0,.85864335,0,1,0
0,0,0,9.260300000000001,4.9146,2.1479,2.4499,.025474338,.19,0,.9531576,1,1,0
0,0,0,2.3245,5.8618,2.1188,2.9353,.034889221,.19,0,.90480149,0,1,0
0,0,1,9.3988,6.2149,3.0161,3.0276,.0080010211,.19,0,.72366661,1,0,0
0,0,0,2.2915,4.4274,1.6689,2.7281,.14994545,.19,0,.99446833,0,1,0
0,0,1,9.364100000000001,6.3922,1.8887,2.9428,.014961395,.19,0,.58445632,1,1,0
0,1,0,2.2322,5.8898,1.6304,2.4279,.069886208,.19,0,.73805773,0,1,0
0,0,1,9.531499999999999,5.6095,2.7335,2.6428,.015968107,.19,0,.98435557,1,0,0
0,0,0,2.2876,6.5061,1.6817,2.7862,.0077810814,.19,0,.62018871,0,1,0
0,1,1,9.5322,5.596,1.834,2.6271,.018883364,.19,0,.54898638,1,0,0
0,0,1,2.2229,6.5599,2.3277,3.5242,.012641144,.19,0,.51877278,0,1,0
0,0,0,9.8011,10.0738,3.1389,7.4787,.029231412,.19,0,.94326818,1,0,0
0,1,0,2.239,6.6703,1.7213,3.0221,.053193387,.19,0,.74621463,0,1,0
0,1,0,2.3089,5.591,2.0555,2.6749,.025596604,.19,0,.81737196,0,1,0
1,1,0,2.336,3.1389,1.8032,1.889,.20072775,.19,0,1,0,1,0
